fila_limpia,conjunto
255621,train
255622,train
255623,train
255624,train
255625,train
255626,train
255627,test
255628,train
255629,train
255630,train
255631,train
255632,train
255633,train
255634,validacion
255635,train
255636,train
255637,train
255638,test
255639,test
255640,train
255641,train
255642,test
255643,train
255644,validacion
255645,train
255646,train
255647,train
255648,test
255649,train
255650,train
255651,test
255652,train
255653,train
255654,train
255655,train
255656,validacion
255657,validacion
255658,train
255659,test
255660,train
255661,validacion
255662,train
255663,validacion
255664,train
255665,train
255666,train
255667,train
255668,test
255669,validacion
255670,train
255671,train
255672,train
255673,validacion
255674,train
255675,test
255676,train
255677,train
255678,validacion
255679,train
255680,train
255681,train
255682,test
255683,train
255684,train
255685,train
255686,train
255687,train
255688,train
255689,train
255690,train
255691,train
255692,train
255693,validacion
255694,train
255695,train
255696,train
255697,train
255698,train
255699,train
255700,train
255701,validacion
255702,train
255703,train
255704,train
255705,validacion
255706,train
255707,train
255708,train
255709,train
255710,train
255711,train
255712,train
255713,train
255714,train
255715,train
255716,train
255717,train
255718,train
255719,validacion
255720,test
255721,train
255722,train
255723,train
255724,test
255725,train
255726,train
255727,train
255728,train
255729,test
255730,validacion
255731,train
255732,train
255733,train
255734,train
255735,validacion
255736,train
255737,train
255738,train
255739,train
255740,train
255741,train
255742,train
255743,train
255744,train
255745,train
255746,train
255747,test
255748,train
255749,train
255750,test
255751,train
255752,train
255753,train
255754,train
255755,train
255756,train
255757,train
255758,test
255759,train
255760,test
255761,train
255762,test
255763,train
255764,validacion
255765,train
255766,train
255767,train
255768,train
255769,train
255770,test
255771,validacion
255772,train
255773,test
255774,test
255775,train
255776,train
255777,train
255778,train
255779,train
255780,validacion
255781,train
255782,train
255783,train
255784,train
255785,train
255786,train
255787,test
255788,train
255789,train
255790,train
255791,test
255792,train
255793,train
255794,train
255795,train
255796,train
255797,train
255798,train
255799,test
255800,train
255801,train
255802,validacion
255803,train
255804,test
255805,train
255806,train
255807,train
255808,train
255809,train
255810,train
255811,train
255812,train
255813,train
255814,validacion
255815,train
255816,train
255817,train
255818,train
255819,train
255820,train
255821,train
255822,test
255823,train
255824,train
255825,validacion
255826,test
255827,train
255828,train
255829,train
255830,test
255831,train
255832,train
255833,train
255834,test
255835,train
255836,train
255837,train
255838,validacion
255839,train
255840,test
255841,train
255842,validacion
255843,validacion
255844,train
255845,validacion
255846,train
255847,test
255848,train
255849,validacion
255850,train
255851,train
255852,train
255853,train
255854,test
255855,train
255856,train
255857,train
255858,train
255859,test
255860,train
255861,test
255862,train
255863,train
255864,train
255865,train
255866,train
255867,validacion
255868,train
255869,train
255870,validacion
255871,train
255872,validacion
255873,train
255874,train
255875,train
255876,train
255877,train
255878,train
255879,test
255880,train
255881,train
255882,train
255883,validacion
255884,train
255885,train
255886,train
255887,test
255888,train
255889,train
255890,train
255891,validacion
255892,train
255893,train
255894,train
255895,train
255896,train
255897,train
255898,train
255899,train
255900,train
255901,train
255902,test
255903,train
255904,test
255905,validacion
255906,test
255907,test
255908,train
255909,validacion
255910,train
255911,train
255912,train
255913,test
255914,validacion
255915,train
255916,validacion
255917,test
255918,train
255919,train
255920,train
255921,train
255922,validacion
255923,test
255924,train
255925,train
255926,train
255927,validacion
255928,train
255929,train
255930,train
255931,train
255932,train
255933,test
255934,test
255935,train
255936,train
255937,train
255938,validacion
255939,train
255940,train
255941,train
255942,train
255943,train
255944,train
255945,train
255946,train
255947,train
255948,train
255949,train
255950,train
255951,test
255952,train
255953,test
255954,train
255955,train
255956,train
255957,train
255958,train
255959,train
255960,train
255961,test
255962,test
255963,train
255964,train
255965,validacion
255966,train
255967,train
255968,test
255969,train
255970,test
255971,train
255972,train
255973,validacion
255974,train
255975,train
255976,train
255977,test
255978,train
255979,validacion
255980,train
255981,test
255982,train
255983,validacion
255984,train
255985,train
255986,train
255987,train
255988,train
255989,train
255990,train
255991,train
255992,validacion
255993,train
255994,train
255995,train
255996,test
255997,train
255998,test
255999,validacion
256000,validacion
256001,validacion
256002,test
256003,train
256004,train
256005,train
256006,validacion
256007,train
256008,validacion
256009,train
256010,train
256011,train
256012,test
256013,train
256014,test
256015,validacion
256016,train
256017,train
256018,train
256019,validacion
256020,train
256021,test
256022,test
256023,train
256024,train
256025,train
256026,train
256027,test
256028,train
256029,test
256030,validacion
256031,train
256032,train
256033,train
256034,test
256035,train
256036,train
256037,train
256038,validacion
256039,train
256040,train
256041,test
256042,test
256043,train
256044,test
256045,train
256046,train
256047,train
256048,test
256049,train
256050,train
256051,train
256052,train
256053,validacion
256054,train
256055,train
256056,train
256057,train
256058,train
256059,train
256060,train
256061,train
256062,train
256063,train
256064,train
256065,validacion
256066,train
256067,validacion
256068,train
256069,train
256070,test
256071,train
256072,train
256073,test
256074,train
256075,train
256076,train
256077,validacion
256078,train
256079,train
256080,train
256081,train
256082,validacion
256083,train
256084,validacion
256085,train
256086,train
256087,train
256088,train
256089,train
256090,validacion
256091,train
256092,train
256093,train
256094,train
256095,train
256096,validacion
256097,train
256098,train
256099,test
256100,train
256101,train
256102,test
256103,train
256104,validacion
256105,train
256106,train
256107,test
256108,train
256109,train
256110,train
256111,validacion
256112,validacion
256113,test
256114,validacion
256115,train
256116,train
256117,train
256118,train
256119,train
256120,train
256121,train
256122,test
256123,test
256124,test
256125,train
256126,train
256127,train
256128,train
256129,train
256130,test
256131,test
256132,test
256133,train
256134,train
256135,validacion
256136,train
256137,test
256138,test
256139,train
256140,validacion
256141,train
256142,train
256143,train
256144,train
256145,test
256146,train
256147,train
256148,train
256149,train
256150,train
256151,train
256152,validacion
256153,train
256154,train
256155,train
256156,train
256157,train
256158,validacion
256159,train
256160,train
256161,train
256162,train
256163,train
256164,train
256165,test
256166,train
256167,train
256168,train
256169,train
256170,train
256171,test
256172,train
256173,test
256174,train
256175,train
256176,train
256177,train
256178,test
256179,validacion
256180,test
256181,train
256182,validacion
256183,test
256184,validacion
256185,validacion
256186,train
256187,train
256188,train
256189,train
256190,train
256191,train
256192,train
256193,train
256194,train
256195,train
256196,train
256197,train
256198,train
256199,validacion
256200,train
256201,train
256202,validacion
256203,train
256204,train
256205,train
256206,train
256207,validacion
256208,validacion
256209,train
256210,train
256211,train
256212,train
256213,test
256214,train
256215,train
256216,validacion
256217,train
256218,train
256219,train
256220,train
256221,train
256222,train
256223,train
256224,train
256225,train
256226,train
256227,validacion
256228,train
256229,train
256230,validacion
256231,test
256232,train
256233,test
256234,train
256235,train
256236,train
256237,train
256238,train
256239,train
256240,train
256241,train
256242,validacion
256243,train
256244,train
256245,validacion
256246,validacion
256247,train
256248,train
256249,validacion
256250,train
256251,train
256252,validacion
256253,train
256254,train
256255,test
256256,train
256257,train
256258,train
256259,test
256260,train
256261,train
256262,train
256263,train
256264,test
256265,train
256266,train
256267,train
256268,test
256269,train
256270,validacion
256271,train
256272,train
256273,train
256274,train
256275,train
256276,train
256277,train
256278,train
256279,train
256280,train
256281,train
256282,test
256283,train
256284,train
256285,train
256286,train
256287,train
256288,train
256289,validacion
256290,validacion
256291,train
256292,train
256293,test
256294,train
256295,train
256296,train
256297,train
256298,train
256299,test
256300,train
256301,train
256302,validacion
256303,train
256304,train
256305,train
256306,train
256307,train
256308,train
256309,train
256310,test
256311,test
256312,train
256313,train
256314,train
256315,validacion
256316,validacion
256317,train
256318,train
256319,train
256320,train
256321,train
256322,train
256323,train
256324,test
256325,train
256326,train
256327,validacion
256328,train
256329,test
256330,test
256331,train
256332,train
256333,train
256334,train
256335,train
256336,train
256337,train
256338,train
256339,test
256340,train
256341,train
256342,test
256343,train
256344,test
256345,train
256346,train
256347,train
256348,train
256349,train
256350,train
256351,train
256352,train
256353,train
256354,validacion
256355,test
256356,train
256357,train
256358,train
256359,train
256360,validacion
256361,train
256362,train
256363,validacion
256364,train
256365,train
256366,train
256367,test
256368,train
256369,train
256370,train
256371,train
256372,test
256373,test
256374,train
256375,train
256376,test
256377,test
256378,validacion
256379,train
256380,train
256381,train
256382,validacion
256383,train
256384,train
256385,train
256386,validacion
256387,train
256388,test
256389,train
256390,train
256391,train
256392,train
256393,train
256394,validacion
256395,test
256396,train
256397,train
256398,train
256399,validacion
256400,train
256401,train
256402,train
256403,train
256404,train
256405,train
256406,train
256407,train
256408,train
256409,train
256410,train
256411,train
256412,train
256413,train
256414,train
256415,train
256416,train
256417,train
256418,validacion
256419,train
256420,train
256421,train
256422,train
256423,train
256424,train
256425,validacion
256426,train
256427,train
256428,train
256429,train
256430,train
256431,test
256432,train
256433,validacion
256434,validacion
256435,train
256436,train
256437,train
256438,train
256439,train
256440,train
256441,train
256442,train
256443,train
256444,test
256445,train
256446,validacion
256447,train
256448,train
256449,validacion
256450,test
256451,test
256452,train
256453,train
256454,train
256455,validacion
256456,train
256457,train
256458,train
256459,train
256460,test
256461,test
256462,train
256463,train
256464,validacion
256465,train
256466,train
256467,test
256468,train
256469,train
256470,test
256471,train
256472,test
256473,train
256474,train
256475,train
256476,train
256477,validacion
256478,train
256479,test
256480,train
256481,train
256482,validacion
256483,train
256484,train
256485,train
256486,train
256487,train
256488,train
256489,train
256490,validacion
256491,train
256492,train
256493,validacion
256494,test
256495,train
256496,train
256497,test
256498,test
256499,train
256500,train
256501,train
256502,test
256503,train
256504,train
256505,train
256506,train
256507,train
256508,train
256509,train
256510,train
256511,test
256512,train
256513,test
256514,train
256515,train
256516,train
256517,train
256518,train
256519,train
256520,test
256521,train
256522,test
256523,train
256524,test
256525,train
256526,train
256527,train
256528,train
256529,train
256530,validacion
256531,validacion
256532,test
256533,test
256534,train
256535,validacion
256536,train
256537,train
256538,train
256539,train
256540,validacion
256541,train
256542,train
256543,train
256544,train
256545,validacion
256546,validacion
256547,train
256548,train
256549,train
256550,train
256551,train
256552,train
256553,train
256554,train
256555,validacion
256556,train
256557,train
256558,test
256559,train
256560,test
256561,train
256562,train
256563,test
256564,train
256565,train
256566,train
256567,train
256568,train
256569,train
256570,train
256571,test
256572,train
256573,train
256574,train
256575,test
256576,test
256577,test
256578,train
256579,train
256580,train
256581,validacion
256582,train
256583,train
256584,train
256585,test
256586,train
256587,validacion
256588,train
256589,train
256590,train
256591,train
256592,train
256593,validacion
256594,validacion
256595,train
256596,train
256597,train
256598,train
256599,train
256600,test
256601,validacion
256602,validacion
256603,validacion
256604,train
256605,train
256606,train
256607,train
256608,test
256609,validacion
256610,test
256611,train
256612,train
256613,train
256614,test
256615,train
256616,train
256617,train
256618,train
256619,train
256620,train
256621,train
256622,train
256623,train
256624,train
256625,validacion
256626,train
256627,test
256628,train
256629,validacion
256630,validacion
256631,validacion
256632,train
256633,validacion
256634,train
256635,train
256636,test
256637,train
256638,train
256639,train
256640,train
256641,test
256642,train
256643,train
256644,train
256645,train
256646,validacion
256647,test
256648,train
256649,train
256650,train
256651,train
256652,train
256653,train
256654,test
256655,train
256656,train
256657,test
256658,test
256659,validacion
256660,train
256661,train
256662,train
256663,train
256664,validacion
256665,validacion
256666,test
256667,validacion
256668,validacion
256669,validacion
256670,train
256671,train
256672,train
256673,train
256674,train
256675,train
256676,train
256677,train
256678,validacion
256679,train
256680,train
256681,train
256682,train
256683,test
256684,train
256685,train
256686,train
256687,train
256688,train
256689,train
256690,train
256691,train
256692,train
256693,train
256694,train
256695,train
256696,train
256697,train
256698,train
256699,train
256700,train
256701,train
256702,train
256703,train
256704,train
256705,test
256706,train
256707,validacion
256708,train
256709,train
256710,train
256711,train
256712,train
256713,train
256714,train
256715,train
256716,train
256717,test
256718,validacion
256719,train
256720,test
256721,train
256722,train
256723,validacion
256724,train
256725,train
256726,train
256727,train
256728,train
256729,train
256730,train
256731,train
256732,train
256733,train
256734,train
256735,train
256736,validacion
256737,train
256738,train
256739,validacion
256740,train
256741,train
256742,train
256743,test
256744,validacion
256745,train
256746,test
256747,train
256748,train
256749,train
256750,test
256751,validacion
256752,train
256753,train
256754,validacion
256755,train
256756,train
256757,train
256758,train
256759,train
256760,train
256761,test
256762,validacion
256763,train
256764,train
256765,validacion
256766,train
256767,train
256768,train
256769,train
256770,train
256771,train
256772,validacion
256773,test
256774,train
256775,validacion
256776,train
256777,train
256778,train
256779,train
256780,train
256781,validacion
256782,train
256783,train
256784,train
256785,test
256786,validacion
256787,train
256788,train
256789,train
256790,train
256791,test
256792,train
256793,train
256794,train
256795,train
256796,train
256797,train
256798,test
256799,train
256800,train
256801,train
256802,train
256803,train
256804,test
256805,train
256806,train
256807,train
256808,validacion
256809,train
256810,validacion
256811,train
256812,train
256813,test
256814,train
256815,train
256816,validacion
256817,train
256818,validacion
256819,train
256820,train
256821,train
256822,train
256823,validacion
256824,train
256825,test
256826,train
256827,train
256828,train
256829,test
256830,test
256831,train
256832,train
256833,test
256834,train
256835,validacion
256836,validacion
256837,validacion
256838,validacion
256839,test
256840,train
256841,train
256842,test
256843,train
256844,train
256845,validacion
256846,test
256847,train
256848,train
256849,validacion
256850,train
256851,train
256852,train
256853,validacion
256854,test
256855,validacion
256856,train
256857,test
256858,train
256859,train
256860,validacion
256861,test
256862,test
256863,train
256864,train
256865,train
256866,train
256867,train
256868,train
256869,train
256870,train
256871,train
256872,train
256873,train
256874,train
256875,validacion
256876,train
256877,train
256878,train
256879,validacion
256880,test
256881,train
256882,train
256883,train
256884,train
256885,validacion
256886,test
256887,test
256888,validacion
256889,train
256890,train
256891,train
256892,train
256893,train
256894,train
256895,train
256896,train
256897,test
256898,train
256899,train
256900,train
256901,validacion
256902,test
256903,train
256904,train
256905,train
256906,train
256907,train
256908,validacion
256909,train
256910,train
256911,validacion
256912,train
256913,test
256914,test
256915,test
256916,train
256917,train
256918,train
256919,train
256920,train
256921,test
256922,train
256923,test
256924,train
256925,train
256926,test
256927,validacion
256928,train
256929,train
256930,validacion
256931,test
256932,train
256933,train
256934,test
256935,validacion
256936,train
256937,train
256938,train
256939,validacion
256940,train
256941,train
256942,train
256943,train
256944,test
256945,train
256946,train
256947,train
256948,train
256949,test
256950,train
256951,validacion
256952,test
256953,test
256954,train
256955,validacion
256956,train
256957,train
256958,test
256959,train
256960,validacion
256961,train
256962,train
256963,validacion
256964,train
256965,train
256966,validacion
256967,train
256968,train
256969,train
256970,train
256971,train
256972,train
256973,train
256974,train
256975,train
256976,train
256977,train
256978,validacion
256979,train
256980,train
256981,train
256982,train
256983,test
256984,train
256985,test
256986,train
256987,test
256988,test
256989,train
256990,train
256991,test
256992,test
256993,train
256994,train
256995,train
256996,train
256997,train
256998,train
256999,test
257000,train
257001,train
257002,train
257003,train
257004,train
257005,test
257006,train
257007,train
257008,train
257009,train
257010,train
257011,train
257012,train
257013,train
257014,validacion
257015,train
257016,train
257017,validacion
257018,train
257019,train
257020,validacion
257021,test
257022,train
257023,train
257024,train
257025,train
257026,train
257027,train
257028,train
257029,train
257030,train
257031,train
257032,train
257033,train
257034,train
257035,train
257036,validacion
257037,train
257038,train
257039,validacion
257040,train
257041,train
257042,train
257043,train
257044,train
257045,train
257046,train
257047,train
257048,test
257049,train
257050,validacion
257051,test
257052,test
257053,train
257054,train
257055,test
257056,test
257057,train
257058,validacion
257059,train
257060,train
257061,train
257062,train
257063,train
257064,train
257065,test
257066,validacion
257067,train
257068,validacion
257069,train
257070,train
257071,validacion
257072,train
257073,train
257074,train
257075,train
257076,train
257077,train
257078,train
257079,train
257080,test
257081,train
257082,test
257083,train
257084,train
257085,validacion
257086,train
257087,train
257088,train
257089,validacion
257090,train
257091,train
257092,train
257093,train
257094,test
257095,train
257096,train
257097,validacion
257098,train
257099,train
257100,train
257101,train
257102,train
257103,train
257104,train
257105,train
257106,train
257107,validacion
257108,train
257109,train
257110,test
257111,train
257112,train
257113,test
257114,train
257115,train
257116,train
257117,train
257118,train
257119,train
257120,train
257121,train
257122,test
257123,train
257124,validacion
257125,train
257126,train
257127,train
257128,train
257129,train
257130,train
257131,train
257132,train
257133,train
257134,train
257135,train
257136,train
257137,validacion
257138,train
257139,train
257140,train
257141,train
257142,train
257143,train
257144,train
257145,train
257146,train
257147,validacion
257148,train
257149,train
257150,train
257151,train
257152,train
257153,train
257154,validacion
257155,train
257156,validacion
257157,train
257158,train
257159,train
257160,train
257161,train
257162,train
257163,train
257164,train
257165,validacion
257166,validacion
257167,test
257168,train
257169,train
257170,validacion
257171,train
257172,train
257173,train
257174,train
257175,train
257176,validacion
257177,train
257178,train
257179,train
257180,train
257181,train
257182,train
257183,train
257184,train
257185,train
257186,train
257187,validacion
257188,train
257189,train
257190,train
257191,train
257192,train
257193,train
257194,train
257195,train
257196,train
257197,train
257198,train
257199,train
257200,train
257201,test
257202,train
257203,train
257204,train
257205,train
257206,validacion
257207,train
257208,train
257209,train
257210,train
257211,validacion
257212,test
257213,train
257214,train
257215,train
257216,train
257217,test
257218,train
257219,train
257220,train
257221,validacion
257222,train
257223,train
257224,train
257225,validacion
257226,train
257227,train
257228,test
257229,train
257230,train
257231,train
257232,train
257233,test
257234,validacion
257235,train
257236,test
257237,test
257238,train
257239,train
257240,train
257241,test
257242,train
257243,train
257244,train
257245,train
257246,test
257247,test
257248,validacion
257249,train
257250,train
257251,train
257252,train
257253,train
257254,train
257255,train
257256,train
257257,train
257258,train
257259,train
257260,train
257261,train
257262,train
257263,validacion
257264,test
257265,train
257266,train
257267,validacion
257268,test
257269,train
257270,train
257271,train
257272,test
257273,validacion
257274,test
257275,train
257276,train
257277,train
257278,validacion
257279,train
257280,train
257281,test
257282,train
257283,train
257284,train
257285,train
257286,validacion
257287,train
257288,train
257289,validacion
257290,train
257291,validacion
257292,train
257293,validacion
257294,test
257295,train
257296,test
257297,test
257298,train
257299,test
257300,train
257301,train
257302,validacion
257303,train
257304,train
257305,train
257306,validacion
257307,train
257308,train
257309,train
257310,train
257311,train
257312,train
257313,train
257314,validacion
257315,train
257316,train
257317,test
257318,train
257319,train
257320,train
257321,test
257322,train
257323,train
257324,train
257325,train
257326,train
257327,test
257328,test
257329,test
257330,train
257331,validacion
257332,train
257333,train
257334,train
257335,test
257336,train
257337,validacion
257338,train
257339,validacion
257340,train
257341,train
257342,train
257343,test
257344,test
257345,test
257346,train
257347,test
257348,train
257349,test
257350,train
257351,train
257352,train
257353,validacion
257354,train
257355,train
257356,test
257357,validacion
257358,train
257359,train
257360,train
257361,train
257362,train
257363,train
257364,train
257365,train
257366,train
257367,train
257368,train
257369,train
257370,train
257371,test
257372,train
257373,train
257374,train
257375,train
257376,train
257377,test
257378,train
257379,train
257380,train
257381,train
257382,train
257383,train
257384,train
257385,train
257386,train
257387,train
257388,train
257389,train
257390,train
257391,validacion
257392,test
257393,train
257394,test
257395,train
257396,train
257397,train
257398,test
257399,train
257400,train
257401,train
257402,train
257403,train
257404,train
257405,train
257406,train
257407,train
257408,train
257409,validacion
257410,train
257411,train
257412,train
257413,train
257414,train
257415,test
257416,train
257417,train
257418,train
257419,train
257420,test
257421,train
257422,train
257423,train
257424,train
257425,test
257426,train
257427,test
257428,train
257429,train
257430,validacion
257431,train
257432,train
257433,train
257434,train
257435,validacion
257436,train
257437,train
257438,train
257439,validacion
257440,train
257441,train
257442,train
257443,train
257444,train
257445,train
257446,validacion
257447,train
257448,train
257449,validacion
257450,validacion
257451,train
257452,train
257453,test
257454,train
257455,test
257456,train
257457,validacion
257458,train
257459,train
257460,test
257461,train
257462,test
257463,train
257464,train
257465,train
257466,train
257467,train
257468,train
257469,train
257470,train
257471,train
257472,test
257473,train
257474,train
257475,train
257476,validacion
257477,train
257478,train
257479,test
257480,train
257481,train
257482,train
257483,train
257484,train
257485,train
257486,train
257487,train
257488,train
257489,train
257490,train
257491,train
257492,test
257493,train
257494,train
257495,train
257496,train
257497,train
257498,test
257499,train
257500,train
257501,train
257502,train
257503,train
257504,test
257505,validacion
257506,train
257507,train
257508,test
257509,validacion
257510,validacion
257511,validacion
257512,train
257513,train
257514,train
257515,train
257516,validacion
257517,validacion
257518,validacion
257519,validacion
257520,train
257521,test
257522,train
257523,train
257524,train
257525,test
257526,validacion
257527,train
257528,test
257529,train
257530,train
257531,train
257532,train
257533,train
257534,train
257535,train
257536,train
257537,train
257538,train
257539,test
257540,train
257541,train
257542,test
257543,train
257544,train
257545,train
257546,validacion
257547,train
257548,train
257549,train
257550,validacion
257551,train
257552,test
257553,train
257554,train
257555,train
257556,train
257557,train
257558,train
257559,validacion
257560,validacion
257561,train
257562,train
257563,test
257564,train
257565,train
257566,train
257567,train
257568,train
257569,train
257570,validacion
257571,train
257572,validacion
257573,validacion
257574,validacion
257575,train
257576,train
257577,test
257578,train
257579,train
257580,train
257581,train
257582,validacion
257583,validacion
257584,validacion
257585,train
257586,train
257587,train
257588,train
257589,train
257590,train
257591,train
257592,train
257593,train
257594,train
257595,validacion
257596,train
257597,train
257598,validacion
257599,train
257600,train
257601,train
257602,validacion
257603,train
257604,train
257605,train
257606,train
257607,train
257608,train
257609,train
257610,train
257611,train
257612,train
257613,validacion
257614,train
257615,train
257616,train
257617,validacion
257618,train
257619,train
257620,validacion
257621,train
257622,test
257623,validacion
257624,train
257625,train
257626,train
257627,train
257628,train
257629,train
257630,train
257631,validacion
257632,test
257633,train
257634,train
257635,validacion
257636,train
257637,train
257638,train
257639,train
257640,train
257641,test
257642,train
257643,train
257644,train
257645,train
257646,train
257647,validacion
257648,train
257649,train
257650,train
257651,train
257652,train
257653,train
257654,train
257655,train
257656,train
257657,train
257658,train
257659,test
257660,train
257661,test
257662,test
257663,train
257664,train
257665,train
257666,train
257667,validacion
257668,test
257669,train
257670,train
257671,train
257672,train
257673,train
257674,train
257675,test
257676,train
257677,train
257678,validacion
257679,train
257680,validacion
257681,train
257682,train
257683,train
257684,train
257685,train
257686,train
257687,train
257688,test
257689,test
257690,test
257691,test
257692,train
257693,train
257694,test
257695,train
257696,train
257697,train
257698,train
257699,train
257700,validacion
257701,train
257702,train
257703,train
257704,train
257705,validacion
257706,train
257707,validacion
257708,test
257709,validacion
257710,train
257711,validacion
257712,train
257713,test
257714,train
257715,train
257716,train
257717,train
257718,train
257719,test
257720,train
257721,train
257722,train
257723,train
257724,train
257725,test
257726,train
257727,train
257728,test
257729,train
257730,validacion
257731,train
257732,train
257733,train
257734,train
257735,train
257736,train
257737,validacion
257738,test
257739,train
257740,validacion
257741,train
257742,test
257743,train
257744,train
257745,validacion
257746,validacion
257747,train
257748,train
257749,train
257750,train
257751,train
257752,validacion
257753,test
257754,train
257755,test
257756,train
257757,train
257758,validacion
257759,test
257760,train
257761,test
257762,train
257763,train
257764,train
257765,train
257766,validacion
257767,validacion
257768,train
257769,test
257770,train
257771,validacion
257772,test
257773,train
257774,train
257775,train
257776,train
257777,train
257778,validacion
257779,train
257780,train
257781,validacion
257782,train
257783,train
257784,test
257785,train
257786,train
257787,train
257788,train
257789,train
257790,test
257791,train
257792,test
257793,validacion
257794,test
257795,train
257796,train
257797,train
257798,train
257799,validacion
257800,train
257801,test
257802,train
257803,train
257804,test
257805,train
257806,train
257807,train
257808,train
257809,train
257810,train
257811,train
257812,train
257813,train
257814,train
257815,train
257816,test
257817,train
257818,train
257819,train
257820,train
257821,train
257822,train
257823,validacion
257824,train
257825,train
257826,train
257827,test
257828,train
257829,train
257830,train
257831,validacion
257832,test
257833,validacion
257834,test
257835,train
257836,test
257837,test
257838,train
257839,train
257840,test
257841,train
257842,train
257843,train
257844,train
257845,train
257846,train
257847,train
257848,train
257849,train
257850,train
257851,train
257852,test
257853,test
257854,train
257855,test
257856,test
257857,train
257858,train
257859,train
257860,train
257861,validacion
257862,validacion
257863,test
257864,train
257865,validacion
257866,test
257867,train
257868,test
257869,train
257870,train
257871,train
257872,train
257873,train
257874,train
257875,train
257876,train
257877,validacion
257878,train
257879,test
257880,train
257881,train
257882,train
257883,train
257884,train
257885,train
257886,validacion
257887,train
257888,train
257889,validacion
257890,train
257891,train
257892,train
257893,train
257894,train
257895,train
257896,train
257897,train
257898,train
257899,validacion
257900,train
257901,validacion
257902,train
257903,test
257904,train
257905,train
257906,train
257907,validacion
257908,train
257909,train
257910,train
257911,train
257912,train
257913,train
257914,train
257915,validacion
257916,train
257917,train
257918,validacion
257919,train
257920,train
257921,train
257922,train
257923,train
257924,validacion
257925,test
257926,train
257927,train
257928,train
257929,validacion
257930,validacion
257931,train
257932,train
257933,train
257934,train
257935,train
257936,train
257937,train
257938,train
257939,train
257940,validacion
257941,train
257942,train
257943,train
257944,test
257945,train
257946,train
257947,validacion
257948,train
257949,train
257950,test
257951,train
257952,validacion
257953,train
257954,train
257955,train
257956,test
257957,train
257958,test
257959,train
257960,train
257961,train
257962,train
257963,train
257964,train
257965,train
257966,train
257967,validacion
257968,train
257969,train
257970,test
257971,train
257972,train
257973,train
257974,train
257975,train
257976,test
257977,train
257978,train
257979,train
257980,validacion
257981,train
257982,train
257983,train
257984,test
257985,validacion
257986,train
257987,train
257988,train
257989,train
257990,train
257991,train
257992,train
257993,train
257994,train
257995,train
257996,train
257997,train
257998,train
257999,train
258000,train
258001,train
258002,validacion
258003,train
258004,test
258005,test
258006,train
258007,train
258008,test
258009,test
258010,train
258011,test
258012,train
258013,train
258014,validacion
258015,test
258016,train
258017,train
258018,test
258019,train
258020,train
258021,validacion
258022,train
258023,validacion
258024,train
258025,validacion
258026,test
258027,train
258028,train
258029,train
258030,train
258031,train
258032,train
258033,train
258034,train
258035,train
258036,train
258037,train
258038,train
258039,train
258040,train
258041,train
258042,test
258043,train
258044,train
258045,validacion
258046,train
258047,train
258048,train
258049,train
258050,train
258051,train
258052,validacion
258053,train
258054,train
258055,test
258056,train
258057,validacion
258058,validacion
258059,train
258060,test
258061,train
258062,train
258063,validacion
258064,train
258065,validacion
258066,test
258067,train
258068,train
258069,train
258070,train
258071,train
258072,train
258073,train
258074,train
258075,train
258076,train
258077,train
258078,train
258079,train
258080,train
258081,test
258082,train
258083,train
258084,validacion
258085,train
258086,train
258087,validacion
258088,train
258089,train
258090,train
258091,train
258092,validacion
258093,train
258094,train
258095,test
258096,train
258097,train
258098,validacion
258099,train
258100,test
258101,train
258102,train
258103,train
258104,train
258105,train
258106,train
258107,test
258108,train
258109,validacion
258110,train
258111,test
258112,test
258113,train
258114,test
258115,train
258116,train
258117,train
258118,test
258119,train
258120,test
258121,validacion
258122,train
258123,test
258124,train
258125,train
258126,train
258127,test
258128,train
258129,train
258130,test
258131,train
258132,validacion
258133,train
258134,train
258135,train
258136,train
258137,validacion
258138,train
258139,train
258140,validacion
258141,test
258142,train
258143,train
258144,test
258145,train
258146,train
258147,validacion
258148,test
258149,train
258150,train
258151,train
258152,train
258153,train
258154,train
258155,train
258156,test
258157,train
258158,train
258159,train
258160,validacion
258161,train
258162,train
258163,test
258164,train
258165,test
258166,train
258167,train
258168,train
258169,train
258170,train
258171,train
258172,train
258173,train
258174,test
258175,train
258176,train
258177,train
258178,train
258179,test
258180,train
258181,train
258182,train
258183,train
258184,train
258185,train
258186,validacion
258187,validacion
258188,train
258189,train
258190,train
258191,train
258192,validacion
258193,train
258194,validacion
258195,train
258196,test
258197,validacion
258198,train
258199,validacion
258200,train
258201,train
258202,validacion
258203,train
258204,test
258205,validacion
258206,train
258207,train
258208,train
258209,train
258210,validacion
258211,test
258212,train
258213,train
258214,train
258215,train
258216,train
258217,validacion
258218,train
258219,train
258220,train
258221,train
258222,validacion
258223,train
258224,test
258225,train
258226,train
258227,train
258228,train
258229,train
258230,train
258231,train
258232,train
258233,train
258234,train
258235,test
258236,train
258237,train
258238,train
258239,train
258240,train
258241,train
258242,train
258243,train
258244,train
258245,train
258246,train
258247,train
258248,train
258249,train
258250,test
258251,train
258252,train
258253,validacion
258254,train
258255,train
258256,train
258257,train
258258,train
258259,train
258260,train
258261,train
258262,test
258263,train
258264,train
258265,test
258266,test
258267,train
258268,train
258269,train
258270,test
258271,train
258272,validacion
258273,test
258274,train
258275,train
258276,train
258277,test
